date,sub_title,text,url,section,title,author
02/Apr/2019 21:47:12,,"O desemprego gera oportunidades,Magno Malta vendendo Whey , enfim os refrescos 🍹🍸🥂 ,— Rainha. (@A_Rainha_) ",https://www.diariodocentrodomundo.com.br/video-na-draga-magno-malta-faz-propaganda-de-whey-protein-em-suas-redes/,Cultura,"VÍDEO: na draga, Magno Malta faz propaganda de Whey Protein em suas redes",Larissa Bernardes
04/Apr/2019 10:41:53,,"O jurista Afrânio Silva Jardim visita nesta quinta-feira o ex-presidente Lula, na condição de membro do coletivo Transforma MP. A entidade se define como uma associação formada por membros do Ministério Público dos Estados e da União que tem por objetivo lançar um olhar crítico sobre a atuação de promotores e procuradores após quase 30 anos da Constituição de 1988, pautando-se nos primados da democracia e da cidadania.,É a anti-Lava Jato, embora não mencionem a força-tarefa criada em Curitiba que se tornou sinônimo de um tipo peculiar de sistema judicial que persegue adversários e passa por cima de direitos e garantias individuais para atingir determinados objetivos. Foi decisiva na eleição de Jair Bolsonaro, depois de criar um ambiente de criminalização da política e enfraquecimento das empresas brasileiras.,Afrânio parece estar muito empenhado na consolidação do coletivo. Tanto que, na assinatura dos textos que publica em seu facebook, ele agora assina como membro do Transforma MP.,Nessa condição, ele estará hoje visitando Lula, “o maior líder popular de toda a história do Brasil”, como ele escreveu.,“Amanhã, emocionado, terei o privilégio de abraçar o ex-presidente Lula, amigo do povo humilde de todo o mundo”, disse Afrânio, que prossegue:,“Direi a ele:,‘LULA, todos os dias ‘morremos’ um pouco. Entretanto, as ilusões do ‘teatro da vida’ nos ressuscitam imediatamente.,Estou certo de que, no final de toda ‘peça teatral’, ao se fecharem as cortinas, o senhor terá uma plateia o aplaudindo de pé.,Na verdade, o povo humilde de todo o nosso planeta já o está aplaudindo de pé, antes mesmo do inevitável final deste drama que é a nossa vida.,Obrigado a você, Lula, que me emocionava na juventude, quando comandava as greves no ABC, e que continua me emocionando na velhice.,Costumo dizer que a vida se faz de emoções e você me fez viver mais intensamente. Obrigado, muito obrigado”., ",https://www.diariodocentrodomundo.com.br/o-jurista-lula-e-a-causa-dos-mais-pobres-no-teatro-da-vida-ex-presidente-sera-aplaudido-de-pe/,Brasil,"O jurista, Lula e a causa dos mais pobres: “no teatro da vida, ex-presidente será aplaudido de pé”",Joaquim de Carvalho
02/Apr/2019 14:03:09,,"Em 2014, quando defendia o lobista que denunciou o mensalão mineiro e a Lista de Furnas, o advogado Dino Miraglia comeu o pão que o diabo amaçou. Em uma manhã, a Polícia de Minas Gerais invadiu o seu apartamento, numa operação que contou com helicóptero e homens descendo por cordas. ,Os policiais reviraram seus pertences e os de sua família, inclusive peças de roupas íntimas de sua esposa. O mandado judicial autorizava a coleta de provas que o incriminassem, numa acusação sobre formação de quadrilha.,Segundo a polícia e o Ministério Público, ele participava de um grupo que levantava informações para extorquir dinheiro de autoridades. ,Na época, a imprensa local deu destaque à acusação e nem a OAB se levantou para defendê-lo, mesmo diante da violação de seu escritório, que funcionava em seu apartamento.,Cinco anos depois, o advogado que começou sua carreira no escritório do famoso criminalista Pedro Aleixo começa a juntar os cacos do que sobrou em trajetória. Ele acaba de ser absolvido da acusação de caluniar o ministro do STF, Gilmar Mendes.,A absolvição, além de abrir a oportunidade de um resgate pessoal, pode ser também o ponto de partida para esclarecer a história rumorosa da lista do Marcos Valério, o publicitário do caso do mensalão.,O nome de Gilmar Mendes faz parte da lista a que o advogado teve acesso, como patrono de um dos processos do lobista Nílton Monteiro, o delator da Lista de Furnas e do Mensalão Mineiro. ,O documento era explosivo, por relacionar autoridades que, na época do governo de Fernando Henrique Cardoso e de Eduardo Azeredo em Minas Gerais, receberam recursos de Valério.,O nome de Gilmar, que era subchefe para assuntos jurídicos da Casa Civil, aparece ao lado da cifra R$ 185 mil (que corresponde hoje a R$ 863 mil).,“Gilmar Ferreira Mendes/AGU (via Gov. Eduardo Azeredo/ Pimenta da Veiga) – R$ 185.000,00” – é como aparece na lista.,Em julho de 2012, uma cópia da lista foi parar nas mãos do repórter Leandro Fortes, da Carta Capital, que publicou uma série de reportagens. ,Acionado por Gilmar Mendes, o Ministério Público Federal processou o repórter e o diretor da revista, Mino Carta. Também foi processado Nílton Monteiro.,O Ministério Público Federal dizia que a lista era falsa, com base em uma perícia feita na cópia publicada na revista. ,Também argumentava que havia nela um erro grosseiro. O nome de Gilmar aparecia associado à AGU (Advocacia Geral da União), órgão que Gilmar Mendes só viria a ocupar mais tarde.,A defesa dos acusados argumentou que Gilmar Mendes, na função que ocupava no Palácio do Planalto, tinha o contato direto com a AGU, sendo esta uma razão possível para a associação de seu nome ao órgão que viria a ocupar.,Mas Dino Miraglia foi além de buscar argumentos. Ele entregou a lista original para o gabinete do então presidente do STF, Joaquim Barbosa, para que houvesse investigação e uma perícia adequada – em cima do documento original.,Ocorre que, alguns anos depois, quando Dino Miraglia já estava com a credibilidade abalada em razão da operação midiática de invasão de seu apartamento, ele soube que a lista entregue ao gabinete de Joaquim Barbosa no STF simplesmente desapareceu.,Na mesma época, quando Marcos Valério estava preso e foi perguntado sobre a lista, disse que era falsa. Os réus pareciam num beco sem saída. ,Na época, Valério tinha esperança de deixar a prisão, o que acabou não acontecendo, com a recusa do Ministério Público de aceitar sua delação. ,Mais tarde, quando negociou outro acordo de delação, desta vez com o delegado da Polícia Civil de Minas Rodrigo Bossi de Pinho, admitiu a veracidade da lista que contou uma de suas origens: ele queria assegurar junto à cúpula do PSDB de Minas vantagens pela distribuição de dinheiro resultante da privatização da Cemig, a estatal de energia do Estado, em 1988.,Na época, tanto o governo estadual quanto o governo federal foram decisivos no processo. O controle da Cemig era estadual, mas foi o BNDES que financiou a compra das ações da estatal por um consórcio liderado por uma empresa norte-americana, a Southern Electric, com a participação do banco Opportunity de Daniel Dantas.,Segundo Marcos Valério, houve farta distribuição de propina, materializada por ele mesmo, e um dos agraciados foi Gilmar Mendes, por ter acionado a AGU na defesa do processo de privatização, que era contestado nos tribunais superiores.,Dino Miraglia tinha interesse na lista particularmente em razão de aparecer nela também o nome da modelo Cristiana Aparecida Ferreira, morta em 2000. Ele foi assistente de acusação no julgamento de homem acusado de matá-la, Reinaldo Pacífico de Oliveira Filho, apresentado como noivo dela.,O advogado, no entanto, queria chegar até os mandantes, e a lista foi uma pista que usou. O nome da modelo aparecia ao lado da cifra R$ 1,8 milhão (equivalente hoje a R$ 8,3 milhões), e a referência aos nomes de Walfrido Mares Guia, então vice-governador, e Carlos Eloy.,A suspeita, nunca investigada para valer, é de que Cristiana Aparecida Ferreira era uma espécie de mula do esquema de distribuição da propina da Cemig. Ele tentou ouvir Walfrido no julgamento, mas não conseguiu. No dia, Walfrido apresentou prova de que estava em viagem aos Estados Unidos.,Dino é um especialista em júri, autor do livro de referência no direito, ”Caso Wagno – Na Dúvida Pau No Réu”, que conta a história de Wagno Lúcio da Silva, ex-segurança que ficou preso durante oito anos e meio por um crime que não cometeu.,Quando aceitou defender Nílton Monteiro, foi advertido de que poderia mexer com um esquema poderoso no Estado. ,Não levou muito a sério, pois, como lembram amigos, tinha um compromisso quase sacerdotal com a advocacia, e não acreditava que mafiazinhas formadas na polícia e mesmo no círculo político estivessem acima do direito.,Depois da invasão do apartamento, coberta com estardalhaço pela imprensa, ele perdeu o casamento e se afastou da filha. ,Viveu recluso no interior do Espírito Santo, na companhia de dezesseis cães. Com a absolvição no processo de Gilmar Mendes, decidiu voltar à sua Belo Horizonte.,De cabeça erguida, se impôs um desafio. ,Quer mostrar que nunca traiu o juramento da advocacia:,“Prometo exercer a advocacia com dignidade e independência, observar a ética, os deveres e prerrogativas profissionais e defender a Constituição, a ordem jurídica do Estado Democrático, os direitos humanos, a justiça social, a boa aplicação das leis, a rápida administração da justiça e o aperfeiçoamento da cultura e das instituições jurídicas.”,Lamentavelmente, há advogados que se esqueceram desse compromisso de vida.",https://www.diariodocentrodomundo.com.br/advogado-que-entregou-a-justica-lista-com-suposta-propina-a-gilmar-mendes-e-absolvido-por-joaquim-de-carvalho/,Esporte,Advogado que entregou à Justiça lista com suposta propina a Gilmar Mendes é absolvido. Por Joaquim de Carvalho,Joaquim de Carvalho
30/Mar/2019 11:24:07,,"Em longo, publicado em seu site, a Associação dos Engenheiros da Petrobras (AEPET) defende a suspensão do acordo assinado pela Petrobras com o Departamento de Justiça dos Estados Unidos e a Securities & Exchange Commission (SEC), responsável pela fiscalização das bolsas de valores naquele país.,Em decorrência desse acordo, celebrado em 27 de setembro do ano passado, os procuradores da república sob a liderança de Deltan Dallagnol receberam R$ 2,5 bilhões dos cofres da estatal. O acerto entre Dallagnol e a Petrobras foi suspenso por decisão do ministro Alexandre de Moraes.,Para os engenheiros, no entanto, a medida é insuficiente.,Tão grave quanto sangrar os cofres da empresa com o dinheiro entregue à turma de Dallagnol é permitir que a Petrobras forneça informações sigilosas e estratégicas para autoridades estrangeiros, como prevê o acordo em seu anexo C. ,Nele, está prevista a obrigação da empresa de se reportar à seção de fraudes do DOJ, periodicamente, com intervalo não menor que doze meses, durante três anos.,Nessas ocasiões, a empresa,brasileira terá de demonstrar que está se submetendo ao que preconizam as autoridades americanas, de acordo com a legislação daquele país.,O item d desse anexo exige relatórios “com,informações proprietárias, financeiras, confidenciais e de negócios competitivos”.,O mais grave é que essas informações deverão permanecer em sigilo, a menos que o DOJ autorize a sua divulgação.,“A Petrobrás optou por abrir informações estratégicas para órgãos dos Estados Unidos e que a sociedade brasileira somente poderá ter acesso a essas informações mediante aprovação de órgãos de um outro país”, alertam os engenheiros.,Para eles, houve “improbidade administrativa por parte dos administradores da Petrobrás que aprovaram o acordo com órgãos dos Estados Unidos, assim como dos administradores que homologaram o Acordo com os procuradores da República no Paraná.”,A AEPET decidiu que recorrerá à Justiça para “assegurar a soberania do Brasil, a moralidade e o interesse público ao tonar nulo de pleno direito este acordo, além da imputação, por possíveis implicações relativas à improbidade administrativa, dos responsáveis pela aprovação do referido acordo”.,Fica cada dia mais claro que a Procuradoria da República agiu contra os interesses da Petrobras desde que Rodrigo Janot, então chefe da instituição, liderou uma equipe que foi aos Estados Unidos para falar sobre o caso da empresa no Brasil, em fevereiro de 2015, logo depois da posse de Dilma Rousseff para o segundo mandato.,Naquela viagem, ele visitou o Departamento de Justiça e a SEC, justamente os órgãos que, quase quatro anos depois, obrigariam a Petrobras a firmar o acordo que os engenheiros entendem ser lesivo à empresa.,Janot também esteve no FBI, a polícia federal americana. Oficialmente, ele disse que havia ido buscar apoio para as investigações no Brasil.,Também afirmou que, nessas conversas com autoridades estrangeiras, a empresa era tratada como “vítima”, mas, como se vê agora, quando é obrigada a fazer os acordos, não foi bem esse o tratamento que passou a receber.,É preciso verificar até que ponto procuradores brasileiros contribuíram para que autoridades estrangeiras agissem contra a soberania nacional.",https://www.diariodocentrodomundo.com.br/acordo-nos-eua-associacao-de-engenheiros-acusa-diretores-da-petrobras-de-improbidade/,Economia,Acordo nos EUA: Associação de Engenheiros acusa diretores da Petrobras de improbidade,Joaquim de Carvalho
04/Apr/2019 10:40:12,,"Em um esquina da Vila Madalena, bairro boêmio da zona oeste paulistana, um desavisado poderia imaginar que havia uma festa concorrida, porque a quantidade de gente superou de longe a capacidade do bar. Mas era um leilão de fotografias, com tema único: o ex-presidente Luiz Inácio Lula da Silva. Às 23h05 da quarta-feira (3), quando o leiloeiro Cléber Melo considerou finalizada a venda do último dos 50 lotes, a arrecadação superou em 9,5 vezes a soma do lance mínimo (de R$ 1.313 cada foto) e chegou a R$ 623.900. O ator José de Abreu arrematou uma das fotos.,Por sugestão do próprio Lula, o dinheiro será destinado ao instituto que leva o seu nome, que enfrenta dificuldades financeiras. “Este leilão significou o resgate de mais de 40 anos de militância do presidente Lula. Isso, para nós, não tem preço”, afirmou o presidente da entidade, Paulo Okamotto. “O objetivo é mostrar, principalmente para a juventude, que o presidente Lula serviu ao povo brasileiro. Ele está preso porque representa um projeto político. Quantos políticos teriam o privilégio de ter mais de 40 fotógrafos cedendo o seu trabalho?”, questionou.,Quarenta e três profissionais da imagem, organizados no grupo Fotógrafos pela Democracia, doaram material para o leilão, mostrando Lula em diferentes situações em quatro décadas. A primeira imagem leiloada, de Rogério Reis, foi tirada em 26 de julho de 1978, no Rio de Janeiro, quando o então sindicalista Luiz Inácio da Silva participava do 5º Congresso Nacional dos Trabalhadores na Indústria, representando o incipiente “novo sindicalismo”.,E a última, vendida já depois das 23h, mostra Lula sendo carregado por uma multidão depois de participar daquele que seria seu último ato público antes de ser preso, em São Bernardo do Campo, ABC paulista, em 7 de abril do ano passado. A foto é do gaúcho Paulo Pinto, em São Paulo há 30 anos. Ele acompanhou o leilão de ontem a distância. E soube que sua imagem foi a que teve o maior preço no bater do martelo: R$ 65 mil.,Quatro das 50 fotos do Leilão Lula Livre são daquele dia. Além da de Paulo Pinto, há uma, bastante parecida, do jovem Francisco Proner (R$ 25 mil), outra que mostra Lula bem de perto, retratado por Ian Manfeld (R$ 14.500) e uma com o ex-presidente também próximo, de Marlene Bergamo (R$ 11 mil).,Duas imagens de Ricardo Stuckert, fotógrafo oficial de Lula, arrecadaram valores expressivos. A que o ex-presidente aparece de costas, abraçado e envolvido por várias pessoas, em Barbalha (CE), em 21 de setembro de 2016, foi vendida por R$ 50 mil. E a provavelmente mais divertida, em que o petista dança ao ritmo da S, em evento da Juventude do PT, na Bahia, em 20 de agosto de 2017, chegou a R$ 40 mil. Todas as 50 foram autografadas por Lula. Os fotógrafos também assinaram seus trabalhos. O menor valor obtido foi de R$ 5 mil, ainda assim bem acima do lance mínimo.,“A questão de Lula livre é a questão da democracia”, disse a fotógrafa Mônica Zarattini, organizadora do evento. “Lula não é um político preso, é um preso político. Todo brasileiro deveria ler o processo de Lula, para ver o que está escrito lá. Zero prova”, afirmou, minutos antes do Leilão 001/2019, iniciado precisamente às 20h30. Os lances poderiam ser feitos , e presencialmente, no bar da Vila Madalena e em um hotel de João Pessoa. A fase eletrônica começou ainda na parte da tarde.,Algumas fotografias foram disputadas acirradamente. A de Celso Júnior, por exemplo, em que Lula aparece de calção no mar, na Praia da Lagoa Doce, em Luís Correia (PI), demorou mais do que a média porque duas concorrentes, uma de São Paulo e outra do Paraná, faziam uma oferta sobre a outra. A paranaense acabou levando a imagem, por R$ 15 mil.,A cada foto vendida, aplausos e gritos. A do lote 30 – posse de Lula, em 2003 – recebeu palmas ainda mais entusiasmadas pelo valor ter sido de R$ 13 mil, remetendo ao número do partido do presidente. Por sinal, foi comprada pela mesma pessoa que levou a foto de maior preço no leilão.,Além de Okamotto, estavam lá os diretores do instituto Clara Ant e Artur Henrique, que também arrematou uma foto, de Lula no estádio de Vila Euclides (atual 1º de Maio), em São Bernardo, em 1979 – o clique é de Rosa Gauditano.,Um participante ativo foi José de Abreu, que tentou várias vezes, até que conseguiu comprar a foto do lote 22, de Roberto Parizotti, profissional da CUT, conhecido como Sapão: em 1989, em uma festa na Associação dos Metalúrgicos Aposentados, Lula segura uma bandeira do PT. “Vendi a foto para o presidente”, brincou Sapão. Em brincadeira recente nas redes sociais, o ator se “autoproclamou” presidente da República. Ainda ontem, ele celebrou pelo Twitter: “foi lindo o leilão, gente! uma coisa deslumbrante!”.,Quem permaneceu no local o tempo todo, sem participar do leilão, foi o ex-deputado e ex-presidente do PT José Genoino. Já perto do final, o vereador Eduardo Suplicy também assistiu, assim como Ana Estela Haddad, mulher do ex-prefeito e ex-ministro Fernando Haddad, e o ex-deputado Djalma Bom, preso com Lula e outros sindicalistas durante a greve dos metalúrgicos do ABC em 1980, ainda durante a ditadura.,Djalma anunciou que, para lembrar a data, haverá uma manifestação no próximo dia 19. O ato será diante do Memorial da Resistência, onde ficava o Dops, local da prisão dos metalúrgicos, na região central de São Paulo.,“Foi um leilão ímpar”, afirmou Cléber Melo, responsável pelo processo, enquanto Daiana Martins – a primeira leiloeira da Paraíba, segundo ele – comandava o andamento em João Pessoa. Mineiro de Belo Horizonte, agora morando na capital paraibana e há 10 anos trabalhando como leilões, Cléber disse que a algazarra não o surpreendeu. Há leilões ainda mais agitados, contou, como aqueles que envolvem venda de animais. Segundo ele, mais de 2 mil pessoas se inscreveram para o das fotos do ex-presidente. Mostrando fôlego para narrar os lances por mais de três horas, disse que havia feito outro leilão pela manhã. “E tenho um sábado agora”, acrescentou.,Havia algum receio sobre a presença de opositores ao leilão no processo virtual. Pelas regras, todos os participantes deveriam apresentar CPF, identidade e comprovante de residência, no caso de pessoas físicas. As jurídicas precisavam de CNPJ, CPF, identidade e comprovante de residência do representante legal. O pagamento deve ser feito via transferência bancária ou por cartão (crédito ou débito) em até 72 horas depois do leilão. Quem não paga, lembrou, arrisca-se a ficar com nome sujo. “A gente entra com protesto.”,Como não poderia deixar de ser, a noite terminou com um “boa noite, presidente Lula”, repetido três vezes. Alternando repertório, Suplicy cantava ,, de Tom Jobim e Vinícius de Moraes.",https://www.diariodocentrodomundo.com.br/com-2-mil-participantes-leilao-de-fotos-de-lula-arrecada-r-623-900/,Brasil,"Com 2 mil participantes, leilão de fotos de Lula arrecada R$ 623.900",Diario do Centro do Mundo
02/Apr/2019 12:08:20,,,https://www.diariodocentrodomundo.com.br/dcm-ao-meio-dia-quem-esta-pagando-a-produtora-bolsonarista-do-filme-pro-golpe-de-64/,Esporte,DCM Ao Meio Dia – Quem está pagando a produtora bolsonarista do filme pró-golpe de 64?,Pedro Zambarda de Araujo
02/Apr/2019 21:19:33,,,https://www.diariodocentrodomundo.com.br/essencial-do-dcm-flavio-bolsonaro-atira-contra-o-hamas-e-tenta-apagar-o-fogo-depois/,Cultura,Essencial do DCM – Flávio Bolsonaro atira contra o Hamas e tenta apagar o fogo depois,Pedro Zambarda de Araujo
02/Apr/2019 11:50:39,,"Wilson Damázio, ex-delegado da Polícia Federal, é o novo integrante do Conselho Nacional de Política Criminal e Penitenciária do ministério da Justiça, empossado por Sérgio Moro, na vaga para a qual Jair Bolsonaro vetou a cientista política Ilona Szabó.,Damázio foi demitido da Secretaria de Defesa Social do governo de Eduardo Campos, em Pernambuco, depois de ter dito barbaridades deste tipo:,Não se sabe quem tinha mais fetiches para algo “dentro da viatura”, se as mulheres que tinham “conji” ou Damázio, mas supõe-se que ele sabe por experiência própria do que está falando.,É impossível negar, porém, que é uma nomeação muito mais de acordo com o nível deste governo. Afinal, se o chefe acha normal usar apartamento funcional para “comer gente”, porque não usar um camburão da PF?",https://www.diariodocentrodomundo.com.br/e-o-maximo-estar-dando-para-um-policial-o-novo-conselheiro-de-moro-por-fernando-brito/,Esporte,“É o máximo estar dando para um policial”: o novo conselheiro de Moro. Por Fernando Brito,Diario do Centro do Mundo
02/Apr/2019 21:05:12,,"Apesar da manutenção na liderança da audiência, o cenário não é nada bom para a emissora do Jardim Botânico. De acordo com levantamento do Painel Nacional de Televisão, no conjunto das 15 maiores regiões metropolitanas do país, a Globo obteve média de 21,5 pontos no horário nobre.,No mesmo período de 2018, a emissora exibia 26,2 pontos de audiência. Uma queda relativa de 18% em apenas um ano. O motivo da queda é o fraco desempenho das novelas Espelho da Vida, Sétimo Guardião, além do BBB 19 – com o pior desempenho da história do reality show. Até então, o pior desempenho da Globo acontecera em 2014.,Há uma década atrás, o trio de novelas Negócio da China, Três Irmãs e Caminho das Índias exibiam um desempenho de 27,6 pontos – um índice que era considerado fraco para os padrões globais.,Quem mais lucrou com a perda de público da Globo foi a Record. Puxada pelo programa policial Cidade Alerta, a emissora do bispo Edir Macedo saltou de 7,1 pontos para 9,3 pontos, segundo a Pesquisa do Painel Nacional de Televisão. A subida do SBT foi mais modesta: de 7,9 para 8,3 pontos. Com isso, o canal de Sílvio Santos perdeu a vice-liderança na audiência,,Na média-dia, das 7h à 0h, a Globo caiu: de 16,9 para 15,2, o SBT se manteve praticamente estável, crescendo de 6,4 para 6,5. Já a Record, saltou de 6,3 para 7,3, sendo vice em todo o dia. Os dados são obtidos pelo Ibope. Cada ponto equivale a 254 mil domicílios no PNT.,O calcanhar de Aquiles da Globo é a Bahia. Durante março de 2019, as novelas da Record lideraram o segmento noturno, deixando o Jornal Nacional na segunda posição de segunda a sexta. De acordo com o Ibope, a Record obteve 19,1 pontos com a novela Terra Prometida e o noticiário da Globo ficou em 18,4 pontos.,Esse é um fato inédito no levantamento do Painel Nacional de Televisão. O JN sempre esteve na liderança desde seu lançamento. Sem as novelas da Record ameaçando, a Globo recupera a liderança no sábado e domingo (20,1 contra 9,9 da emissora do bispo).,Segundo o Ibope, a Record vem crescendo de modo consistente na Bahia. Nos horários da manhã e da tarde, a Record já lidera há mais de um ano. O horário nobre da noite era o último bastião da Globo em terras baianas. Mas pela tendência, a Record deve se tornar a emissora mais assistida no maior estado nordestino., ",https://www.diariodocentrodomundo.com.br/audiencia-da-rede-globo-tem-pior-trimestre-da-historia/,Cultura,Audiência da Rede Globo tem pior trimestre da história,Diario do Centro do Mundo
02/Apr/2019 10:59:13,,Apoie o trabalho do Jota Camelo em ,https://www.diariodocentrodomundo.com.br/a-tortura-no-regime-petista-por-jota-camelo/,Esporte,A “Tortura no Regime Petista”. Por Jota Camelo,Pedro Zambarda de Araujo
02/Apr/2019 07:55:28,,"A rede Cinemark disse em comunicado que foi um “erro” a projeção de “1964, o Brasil entre armas e livros”, libelo revisionista sobre a ditadura.,A exibidora afirmou, tarde demais, que não se envolve com questões político-partidárias e não permite a utilização das salas para eventos de cunho político. ,Alega que, por um “erro de procedimento em função do desconhecimento prévio do tema do evento”, acabou permitindo sua realização.,Como um relações púbicas dedicado, Eduardo Bolsonaro vem promovendo o documentário. ,egundo ele, há “verdades nunca antes contadas – muito menos pelo seu professor de história”.,A produtora se chama Brasil Paralelo, criada em 2016 por gaúchos, bolsonarista até o último fio de cabelo. ,O Zero 3 é estrela de diversas ,Com relação à fita sobre o golpe, os realizadores se orgulham de ter ido a Praga, na República Tcheca, vasculhar documentos do Centro de Arquivos do Bloco Soviético. ,Olavo de Carvalho aparece falando sobre esse feito. Eis a prova de que os comunistas queriam dominar o planeta.,O Brasil Paralelo tem em seu site vários vídeos com conteúdo sob medida para indigentes mentais de extrema direita. ,Um deles causou furor nas eleições passadas com uma fake news grotesca.,Reproduzo trecho de ,:,O Tribunal Superior Eleitoral afirmou ainda não haver registro de que Hoeschl tenha participado “de qualquer evento de auditoria e transparência, a exemplo dos testes públicos de segurança realizados pelo TSE e da apresentação dos códigos-fonte”.",https://www.diariodocentrodomundo.com.br/bolsonarista-produtora-de-filme-pro-golpe-fez-video-viral-com-fake-news-sobre-urnas-fraudadas-em-2018-por-kiko-nogueira/,Esporte,"Bolsonarista, produtora de filme pró-golpe fez vídeo viral com fake news sobre urnas fraudadas em 2018. Por Kiko Nogueira",Kiko Nogueira
04/Apr/2019 10:26:26,,"O jornalista Kennedy Alencar, no Twitter, acha “engraçado ver tigrões da imprensa tão melindrados, tão escandalizados com o uso da palavra tchuchuca”.,Talvez, Kennedy, porque seja destas coisas que vá pegar por um longo tempo porque traduz, no popular, o que é um ministro da Economia que, ontem, mostrou que ele e o governo a que pertence  não aguentam o “batidão” da luta política.,Até porque, a começar do chefe, o governo não tem a menor continência verbal. É um “brown shower” generalizado.,Ou o secretário do gabinete Civil, que deveria ser o grande corrdenador da blindagem a ser feita a Guedes não viu e não foi visto na Câmara.,O episódio é menos grave pelo nome – “tchuchuca” – do que pelo sobrenome: “dos banqueiros”.,Como disse em outro post, foi um dos momentos que lamentavelmente foram raros, ontem: dizer o que o povo entende.,O “tchuchuca” vai “colar” como o estigma em Caim.,No Senado, semana passada, e na Câmara, mesmo antes da explosão do “é a mãe”, Paulo Guedes mostrou que não resiste a provocações, o que costuma ser fatal na política, onde se dizem os maiores desaforos, mas nunca se pode fazer nada com a cara transtornada.,É aí que o tigrão vira tchuchuca.",https://www.diariodocentrodomundo.com.br/guedes-e-a-maldicao-do-tchuchuca-por-fernando-brito/,Brasil,Guedes e a maldição do “tchuchuca”. Por Fernando Brito,Diario do Centro do Mundo
